envios	gan_sum	g1	g2	g3	g4	g5	gan_suavizada
12279	113379000	113283000	113403000	113403000	113403000	113403000	113463137.931034
12280	113376000	113280000	113400000	113400000	113400000	113400000	113460557.721139
12281	113373000	113277000	113397000	113397000	113397000	113397000	113457977.511244
12282	113370000	113274000	113394000	113394000	113394000	113394000	113455397.301349
12283	113367000	113271000	113391000	113391000	113391000	113391000	113452817.091454
12284	113364000	113268000	113388000	113388000	113388000	113388000	113450236.881559
12285	113361000	113265000	113385000	113385000	113385000	113385000	113447656.671664
12286	113358000	113262000	113382000	113382000	113382000	113382000	113445076.461769
12287	113355000	113259000	113379000	113379000	113379000	113379000	113442496.251874
12288	113352000	113256000	113376000	113376000	113376000	113376000	113439916.041979
12289	113349000	113253000	113373000	113373000	113373000	113373000	113437335.832084
12290	113346000	113250000	113370000	113370000	113370000	113370000	113434755.622189
12291	113343000	113247000	113367000	113367000	113367000	113367000	113432175.412294
12292	113340000	113244000	113364000	113364000	113364000	113364000	113429595.202399
12293	113337000	113241000	113361000	113361000	113361000	113361000	113427014.992504
12294	113334000	113238000	113358000	113358000	113358000	113358000	113424434.782609
12295	113331000	113235000	113355000	113355000	113355000	113355000	113421854.572714
12296	113328000	113232000	113352000	113352000	113352000	113352000	113419274.362819
12297	113325000	113229000	113349000	113349000	113349000	113349000	113416694.152924
12298	113346000	113226000	113346000	113466000	113346000	113346000	113414113.943028
12299	113343000	113223000	113343000	113463000	113343000	113343000	113411533.733133
12300	113340000	113220000	113340000	113460000	113340000	113340000	113408953.523238
12301	113337000	113217000	113337000	113457000	113337000	113337000	113406373.313343
12302	113334000	113214000	113334000	113454000	113334000	113334000	113403793.103448
12303	113331000	113211000	113331000	113451000	113331000	113331000	113401212.893553
12304	113328000	113208000	113328000	113448000	113328000	113328000	113398632.683658
12305	113325000	113205000	113325000	113445000	113325000	113325000	113396052.473763
12306	113322000	113202000	113322000	113442000	113322000	113322000	113393472.263868
12307	113319000	113199000	113319000	113439000	113319000	113319000	113390892.053973
12308	113316000	113196000	113316000	113436000	113316000	113316000	113388311.844078
12309	113313000	113193000	113313000	113433000	113313000	113313000	113385731.634183
12310	113310000	113190000	113310000	113430000	113310000	113310000	113383151.424288
12311	113307000	113187000	113307000	113427000	113307000	113307000	113380571.214393
12312	113304000	113184000	113304000	113424000	113304000	113304000	113377991.004498
12313	113301000	113181000	113301000	113421000	113301000	113301000	113375410.794603
12314	113298000	113178000	113298000	113418000	113298000	113298000	113372830.584708
12315	113295000	113175000	113295000	113415000	113295000	113295000	113370250.374813
12316	113292000	113172000	113292000	113412000	113292000	113292000	113367670.164918
12317	113289000	113169000	113289000	113409000	113289000	113289000	113365089.955022
12318	113286000	113166000	113286000	113406000	113286000	113286000	113362509.745127
12319	113283000	113163000	113283000	113403000	113283000	113283000	113359929.535232
12320	113304000	113160000	113280000	113400000	113400000	113280000	113357349.325337
12321	113301000	113157000	113277000	113397000	113397000	113277000	113354769.115442
12322	113298000	113154000	113274000	113394000	113394000	113274000	113352188.905547
12323	113295000	113151000	113271000	113391000	113391000	113271000	113349608.695652
12324	113292000	113148000	113268000	113388000	113388000	113268000	113347028.485757
12325	113289000	113145000	113265000	113385000	113385000	113265000	113344448.275862
12326	113286000	113142000	113262000	113382000	113382000	113262000	113341868.065967
12327	113283000	113139000	113259000	113379000	113379000	113259000	113339287.856072
12328	113280000	113136000	113256000	113376000	113376000	113256000	113336707.646177
12329	113301000	113253000	113253000	113373000	113373000	113253000	113334127.436282
12330	113298000	113250000	113250000	113370000	113370000	113250000	113331547.226387
12331	113295000	113247000	113247000	113367000	113367000	113247000	113328967.016492
12332	113292000	113244000	113244000	113364000	113364000	113244000	113326386.806597
12333	113289000	113241000	113241000	113361000	113361000	113241000	113323806.596702
12334	113286000	113238000	113238000	113358000	113358000	113238000	113321226.386807
12335	113283000	113235000	113235000	113355000	113355000	113235000	113318646.176912
12336	113280000	113232000	113232000	113352000	113352000	113232000	113316065.967017
12337	113277000	113229000	113229000	113349000	113349000	113229000	113313485.757121
12338	113274000	113226000	113226000	113346000	113346000	113226000	113310905.547226
12339	113271000	113223000	113223000	113343000	113343000	113223000	113308325.337331
12340	113268000	113220000	113220000	113340000	113340000	113220000	113305745.127436
12341	113265000	113217000	113217000	113337000	113337000	113217000	113303164.917541
12342	113262000	113214000	113214000	113334000	113334000	113214000	113300584.707646
12343	113259000	113211000	113211000	113331000	113331000	113211000	113298004.497751
12344	113256000	113208000	113208000	113328000	113328000	113208000	113295424.287856
12345	113253000	113205000	113205000	113325000	113325000	113205000	113292844.077961
12346	113250000	113202000	113202000	113322000	113322000	113202000	113290263.868066
12347	113247000	113199000	113199000	113319000	113319000	113199000	113287683.658171
12348	113244000	113196000	113196000	113316000	113316000	113196000	113285103.448276
12349	113241000	113193000	113193000	113313000	113313000	113193000	113282523.238381
12350	113238000	113190000	113190000	113310000	113310000	113190000	113279943.028486
12351	113235000	113187000	113187000	113307000	113307000	113187000	113277362.818591
12352	113232000	113184000	113184000	113304000	113304000	113184000	113274782.608696
12353	113229000	113181000	113181000	113301000	113301000	113181000	113272202.398801
12354	113226000	113178000	113178000	113298000	113298000	113178000	113269622.188906
12355	113223000	113175000	113175000	113295000	113295000	113175000	113267041.97901
12356	113220000	113172000	113172000	113292000	113292000	113172000	113264461.769115
12357	113217000	113169000	113169000	113289000	113289000	113169000	113261881.55922
12358	113214000	113166000	113166000	113286000	113286000	113166000	113259313.343328
12359	113211000	113163000	113163000	113283000	113283000	113163000	113256745.127436
12360	113208000	113160000	113160000	113280000	113280000	113160000	113254176.911544
12361	113205000	113157000	113157000	113277000	113277000	113157000	113251608.695652
12362	113202000	113154000	113154000	113274000	113274000	113154000	113249052.473763
12363	113199000	113151000	113151000	113271000	113271000	113151000	113246496.251874
12364	113196000	113148000	113148000	113268000	113268000	113148000	113243940.029985
12365	113193000	113145000	113145000	113265000	113265000	113145000	113241383.808096
12366	113190000	113142000	113142000	113262000	113262000	113142000	113238827.586207
12367	113187000	113139000	113139000	113259000	113259000	113139000	113236271.364318
12368	113184000	113136000	113136000	113256000	113256000	113136000	113233715.142429
12369	113181000	113133000	113133000	113253000	113253000	113133000	113231158.92054
12370	113178000	113130000	113130000	113250000	113250000	113130000	113228602.698651
12371	113175000	113127000	113127000	113247000	113247000	113127000	113226046.476762
12372	113172000	113124000	113124000	113244000	113244000	113124000	113223490.254873
12373	113169000	113121000	113121000	113241000	113241000	113121000	113220922.038981
12374	113166000	113118000	113118000	113238000	113238000	113118000	113218353.823088
12375	113163000	113115000	113115000	113235000	113235000	113115000	113215785.607196
12376	113160000	113112000	113112000	113232000	113232000	113112000	113213217.391304
12377	113157000	113109000	113109000	113229000	113229000	113109000	113210649.175412
12378	113154000	113106000	113106000	113226000	113226000	113106000	113208080.95952
12379	113151000	113103000	113103000	113223000	113223000	113103000	113205512.743628
12380	113148000	113100000	113100000	113220000	113220000	113100000	113202944.527736
12381	113145000	113097000	113097000	113217000	113217000	113097000	113200376.311844
12382	113142000	113094000	113094000	113214000	113214000	113094000	113197796.101949
12383	113139000	113091000	113091000	113211000	113211000	113091000	113195215.892054
12384	113136000	113088000	113088000	113208000	113208000	113088000	113192635.682159
12385	113133000	113085000	113085000	113205000	113205000	113085000	113190055.472264
12386	113130000	113082000	113082000	113202000	113202000	113082000	113187475.262369
12387	113127000	113079000	113079000	113199000	113199000	113079000	113184895.052474
12388	113124000	113076000	113076000	113196000	113196000	113076000	113182314.842579
12389	113121000	113073000	113073000	113193000	113193000	113073000	113179734.632684
12390	113118000	113070000	113070000	113190000	113190000	113070000	113177154.422789
12391	113115000	113067000	113067000	113187000	113187000	113067000	113174574.212894
12392	113112000	113064000	113064000	113184000	113184000	113064000	113171994.002999
12393	113109000	113061000	113061000	113181000	113181000	113061000	113169413.793103
12394	113130000	113058000	113058000	113178000	113178000	113178000	113166833.583208
12395	113127000	113055000	113055000	113175000	113175000	113175000	113164253.373313
12396	113124000	113052000	113052000	113172000	113172000	113172000	113161673.163418
12397	113145000	113049000	113049000	113289000	113169000	113169000	113159092.953523
12398	113142000	113046000	113046000	113286000	113166000	113166000	113156512.743628
12399	113139000	113043000	113043000	113283000	113163000	113163000	113153932.533733
12400	113136000	113040000	113040000	113280000	113160000	113160000	113151352.323838
12401	113133000	113037000	113037000	113277000	113157000	113157000	113148772.113943
12402	113130000	113034000	113034000	113274000	113154000	113154000	113146191.904048
12403	113127000	113031000	113031000	113271000	113151000	113151000	113143611.694153
12404	113124000	113028000	113028000	113268000	113148000	113148000	113141031.484258
12405	113121000	113025000	113025000	113265000	113145000	113145000	113138451.274363
12406	113118000	113022000	113022000	113262000	113142000	113142000	113135871.064468
12407	113115000	113019000	113019000	113259000	113139000	113139000	113133290.854573
12408	113112000	113016000	113016000	113256000	113136000	113136000	113130710.644678
12409	113109000	113013000	113013000	113253000	113133000	113133000	113128130.434783
12410	113106000	113010000	113010000	113250000	113130000	113130000	113125550.224888
12411	113103000	113007000	113007000	113247000	113127000	113127000	113122970.014993
12412	113100000	113004000	113004000	113244000	113124000	113124000	113120401.7991
12413	113097000	113001000	113001000	113241000	113121000	113121000	113117833.583208
12414	113094000	112998000	112998000	113238000	113118000	113118000	113115265.367316
12415	113091000	112995000	112995000	113235000	113115000	113115000	113112697.151424
12416	113088000	112992000	112992000	113232000	113112000	113112000	113110128.935532
12417	113085000	112989000	112989000	113229000	113109000	113109000	113107560.71964
12418	113082000	112986000	112986000	113226000	113106000	113106000	113104992.503748
12419	113079000	112983000	112983000	113223000	113103000	113103000	113102424.287856
12420	113076000	112980000	112980000	113220000	113100000	113100000	113099856.071964
12421	113073000	112977000	112977000	113217000	113097000	113097000	113097287.856072
12422	113070000	112974000	112974000	113214000	113094000	113094000	113094719.64018
12423	113067000	112971000	112971000	113211000	113091000	113091000	113092151.424288
12424	113064000	112968000	112968000	113208000	113088000	113088000	113089583.208396
12425	113061000	112965000	112965000	113205000	113085000	113085000	113087014.992504
12426	113058000	112962000	112962000	113202000	113082000	113082000	113084446.776612
12427	113055000	112959000	112959000	113199000	113079000	113079000	113081878.56072
12428	113052000	112956000	112956000	113196000	113076000	113076000	113079310.344828
12429	113049000	112953000	112953000	113193000	113073000	113073000	113076742.128936
12430	113046000	112950000	112950000	113190000	113070000	113070000	113074173.913043
12431	113043000	112947000	112947000	113187000	113067000	113067000	113071605.697151
12432	113040000	112944000	112944000	113184000	113064000	113064000	113069037.481259
12433	113037000	112941000	112941000	113181000	113061000	113061000	113066469.265367
12434	113034000	112938000	112938000	113178000	113058000	113058000	113063901.049475
12435	113031000	112935000	112935000	113175000	113055000	113055000	113061332.833583
12436	113028000	112932000	112932000	113172000	113052000	113052000	113058764.617691
12437	113025000	112929000	112929000	113169000	113049000	113049000	113056196.401799
12438	113022000	112926000	112926000	113166000	113046000	113046000	113053628.185907
12439	113019000	112923000	112923000	113163000	113043000	113043000	113051059.970015
12440	113016000	112920000	112920000	113160000	113040000	113040000	113048491.754123
12441	113013000	112917000	112917000	113157000	113037000	113037000	113045923.538231
12442	113010000	112914000	112914000	113154000	113034000	113034000	113043355.322339
12443	113007000	112911000	112911000	113151000	113031000	113031000	113040787.106447
12444	113004000	112908000	112908000	113148000	113028000	113028000	113038218.890555
12445	113001000	112905000	112905000	113145000	113025000	113025000	113035650.674663
12446	112998000	112902000	112902000	113142000	113022000	113022000	113033082.458771
12447	112995000	112899000	112899000	113139000	113019000	113019000	113030514.242879
12448	112992000	112896000	112896000	113136000	113016000	113016000	113027946.026987
12449	112989000	112893000	112893000	113133000	113013000	113013000	113025377.811094
12450	112986000	112890000	112890000	113130000	113010000	113010000	113022809.595202
12451	112983000	112887000	112887000	113127000	113007000	113007000	113020241.37931
12452	112980000	112884000	112884000	113124000	113004000	113004000	113017673.163418
12453	112977000	112881000	112881000	113121000	113001000	113001000	113015104.947526
12454	112974000	112878000	112878000	113118000	112998000	112998000	113012536.731634
12455	112971000	112875000	112875000	113115000	112995000	112995000	113009968.515742
12456	112968000	112872000	112872000	113112000	112992000	112992000	113007400.29985
12457	112965000	112869000	112869000	113109000	112989000	112989000	113004832.083958
12458	112962000	112866000	112866000	113106000	112986000	112986000	113002263.868066
12459	112959000	112863000	112863000	113103000	112983000	112983000	112999695.652174
12460	112956000	112860000	112860000	113100000	112980000	112980000	112997127.436282
12461	112953000	112857000	112857000	113097000	112977000	112977000	112994559.22039
12462	112950000	112854000	112854000	113094000	112974000	112974000	112991991.004498
12463	112947000	112851000	112851000	113091000	112971000	112971000	112989422.788606
12464	112944000	112848000	112848000	113088000	112968000	112968000	112986854.572714
12465	112941000	112845000	112845000	113085000	112965000	112965000	112984286.356822
12466	112938000	112842000	112842000	113082000	112962000	112962000	112981718.14093
12467	112935000	112839000	112839000	113079000	112959000	112959000	112979149.925037
12468	112932000	112836000	112836000	113076000	112956000	112956000	112976581.709145
12469	112929000	112833000	112833000	113073000	112953000	112953000	112974013.493253
12470	112926000	112830000	112830000	113070000	112950000	112950000	112971445.277361
12471	112923000	112827000	112827000	113067000	112947000	112947000	112968877.061469
12472	112920000	112824000	112824000	113064000	112944000	112944000	112966308.845577
12473	112917000	112821000	112821000	113061000	112941000	112941000	112963740.629685
12474	112914000	112818000	112818000	113058000	112938000	112938000	112961172.413793
12475	112911000	112815000	112815000	113055000	112935000	112935000	112958604.197901
12476	112908000	112812000	112812000	113052000	112932000	112932000	112956035.982009
12477	112905000	112809000	112809000	113049000	112929000	112929000	112953467.766117
12478	112902000	112806000	112806000	113046000	112926000	112926000	112950899.550225
12479	112899000	112803000	112803000	113043000	112923000	112923000	112948331.334333
12480	112896000	112800000	112800000	113040000	112920000	112920000	112945763.118441
12481	112893000	112797000	112797000	113037000	112917000	112917000	112943194.902549
12482	112890000	112794000	112794000	113034000	112914000	112914000	112940626.686657
12483	112887000	112791000	112791000	113031000	112911000	112911000	112938058.470765
12484	112884000	112788000	112788000	113028000	112908000	112908000	112935490.254873
12485	112881000	112785000	112785000	113025000	112905000	112905000	112932922.038981
12486	112878000	112782000	112782000	113022000	112902000	112902000	112930353.823088
12487	112875000	112779000	112779000	113019000	112899000	112899000	112927785.607196
12488	112872000	112776000	112776000	113016000	112896000	112896000	112925217.391304
12489	112869000	112773000	112773000	113013000	112893000	112893000	112922649.175412
12490	112866000	112770000	112770000	113010000	112890000	112890000	112920080.95952
12491	112863000	112767000	112767000	113007000	112887000	112887000	112917512.743628
12492	112860000	112764000	112764000	113004000	112884000	112884000	112914944.527736
12493	112857000	112761000	112761000	113001000	112881000	112881000	112912376.311844
12494	112854000	112758000	112758000	112998000	112878000	112878000	112909808.095952
12495	112851000	112755000	112755000	112995000	112875000	112875000	112907239.88006
12496	112848000	112752000	112752000	112992000	112872000	112872000	112904671.664168
12497	112845000	112749000	112749000	112989000	112869000	112869000	112902103.448276
12498	112842000	112746000	112746000	112986000	112866000	112866000	112899535.232384
12499	112839000	112743000	112743000	112983000	112863000	112863000	112896967.016492
12500	112836000	112740000	112740000	112980000	112860000	112860000	112894398.8006
12501	112833000	112737000	112737000	112977000	112857000	112857000	112891830.584708
12502	112830000	112734000	112734000	112974000	112854000	112854000	112889262.368816
12503	112827000	112731000	112731000	112971000	112851000	112851000	112886694.152924
12504	112824000	112728000	112728000	112968000	112848000	112848000	112884125.937031
12505	112821000	112725000	112725000	112965000	112845000	112845000	112881557.721139
12506	112818000	112722000	112722000	112962000	112842000	112842000	112878989.505247
12507	112815000	112719000	112719000	112959000	112839000	112839000	112876421.289355
12508	112812000	112716000	112716000	112956000	112836000	112836000	112873841.07946
12509	112809000	112713000	112713000	112953000	112833000	112833000	112871260.869565
12510	112806000	112710000	112710000	112950000	112830000	112830000	112868680.65967
12511	112803000	112707000	112707000	112947000	112827000	112827000	112866100.449775
12512	112800000	112704000	112704000	112944000	112824000	112824000	112863520.23988
12513	112797000	112701000	112701000	112941000	112821000	112821000	112860940.029985
12514	112794000	112698000	112698000	112938000	112818000	112818000	112858359.82009
12515	112791000	112695000	112695000	112935000	112815000	112815000	112855779.610195
12516	112788000	112692000	112692000	112932000	112812000	112812000	112853199.4003
12517	112785000	112689000	112689000	112929000	112809000	112809000	112850619.190405
12518	112782000	112686000	112686000	112926000	112806000	112806000	112848038.98051
12519	112779000	112683000	112683000	112923000	112803000	112803000	112845458.770615
12520	112776000	112680000	112680000	112920000	112800000	112800000	112842878.56072
12521	112773000	112677000	112677000	112917000	112797000	112797000	112840298.350825
12522	112770000	112674000	112674000	112914000	112794000	112794000	112837718.14093
12523	112767000	112671000	112671000	112911000	112791000	112791000	112835137.931034
12524	112764000	112668000	112668000	112908000	112788000	112788000	112832557.721139
12525	112761000	112665000	112665000	112905000	112785000	112785000	112829977.511244
12526	112758000	112662000	112662000	112902000	112782000	112782000	112827397.301349
12527	112755000	112659000	112659000	112899000	112779000	112779000	112824817.091454
12528	112752000	112656000	112656000	112896000	112776000	112776000	112822236.881559
12529	112749000	112653000	112653000	112893000	112773000	112773000	112819656.671664
12530	112746000	112650000	112650000	112890000	112770000	112770000	112817076.461769
12531	112743000	112647000	112647000	112887000	112767000	112767000	112814496.251874
12532	112740000	112644000	112644000	112884000	112764000	112764000	112811916.041979
12533	112737000	112641000	112641000	112881000	112761000	112761000	112809335.832084
12534	112734000	112638000	112638000	112878000	112758000	112758000	112806755.622189
12535	112731000	112635000	112635000	112875000	112755000	112755000	112804175.412294
12536	112728000	112632000	112632000	112872000	112752000	112752000	112801595.202399
12537	112725000	112629000	112629000	112869000	112749000	112749000	112799002.998501
12538	112722000	112626000	112626000	112866000	112746000	112746000	112796410.794603
12539	112719000	112623000	112623000	112863000	112743000	112743000	112793818.590705
12540	112716000	112620000	112620000	112860000	112740000	112740000	112791226.386807
12541	112713000	112617000	112617000	112857000	112737000	112737000	112788634.182909
12542	112710000	112614000	112614000	112854000	112734000	112734000	112786041.97901
12543	112707000	112611000	112611000	112851000	112731000	112731000	112783449.775112
12544	112704000	112608000	112608000	112848000	112728000	112728000	112780857.571214
12545	112701000	112605000	112605000	112845000	112725000	112725000	112778265.367316
12546	112698000	112602000	112602000	112842000	112722000	112722000	112775673.163418
12547	112695000	112599000	112599000	112839000	112719000	112719000	112773080.95952
12548	112692000	112596000	112596000	112836000	112716000	112716000	112770488.755622
12549	112689000	112593000	112593000	112833000	112713000	112713000	112767896.551724
12550	112686000	112590000	112590000	112830000	112710000	112710000	112765304.347826
12551	112683000	112587000	112587000	112827000	112707000	112707000	112762712.143928
12552	112680000	112584000	112584000	112824000	112704000	112704000	112760119.94003
12553	112677000	112581000	112581000	112821000	112701000	112701000	112757527.736132
12554	112674000	112578000	112578000	112818000	112698000	112698000	112754935.532234
12555	112671000	112575000	112575000	112815000	112695000	112695000	112752343.328336
12556	112692000	112572000	112572000	112812000	112692000	112812000	112749751.124438
12557	112689000	112569000	112569000	112809000	112689000	112809000	112747158.92054
12558	112686000	112566000	112566000	112806000	112686000	112806000	112744566.716642
12559	112683000	112563000	112563000	112803000	112683000	112803000	112741974.512744
12560	112680000	112560000	112560000	112800000	112680000	112800000	112739382.308846
12561	112677000	112557000	112557000	112797000	112677000	112797000	112736790.104948
12562	112674000	112554000	112554000	112794000	112674000	112794000	112734197.901049
12563	112671000	112551000	112551000	112791000	112671000	112791000	112731605.697151
12564	112668000	112548000	112548000	112788000	112668000	112788000	112729013.493253
12565	112665000	112545000	112545000	112785000	112665000	112785000	112726421.289355
12566	112662000	112542000	112542000	112782000	112662000	112782000	112723829.085457
12567	112659000	112539000	112539000	112779000	112659000	112779000	112721236.881559
12568	112656000	112536000	112536000	112776000	112656000	112776000	112718632.683658
12569	112653000	112533000	112533000	112773000	112653000	112773000	112716028.485757
12570	112650000	112530000	112530000	112770000	112650000	112770000	112713424.287856
12571	112647000	112527000	112527000	112767000	112647000	112767000	112710820.089955
12572	112644000	112524000	112524000	112764000	112644000	112764000	112708215.892054
12573	112641000	112521000	112521000	112761000	112641000	112761000	112705611.694153
12574	112638000	112518000	112518000	112758000	112638000	112758000	112703007.496252
12575	112635000	112515000	112515000	112755000	112635000	112755000	112700403.298351
12576	112632000	112512000	112512000	112752000	112632000	112752000	112697799.10045
12577	112629000	112509000	112509000	112749000	112629000	112749000	112695194.902549
12578	112626000	112506000	112506000	112746000	112626000	112746000	112692590.704648
12579	112623000	112503000	112503000	112743000	112623000	112743000	112689986.506747
12580	112620000	112500000	112500000	112740000	112620000	112740000	112687382.308846
12581	112617000	112497000	112497000	112737000	112617000	112737000	112684778.110945
12582	112614000	112494000	112494000	112734000	112614000	112734000	112682173.913043
12583	112611000	112491000	112491000	112731000	112611000	112731000	112679569.715142
12584	112608000	112488000	112488000	112728000	112608000	112728000	112676965.517241
12585	112605000	112485000	112485000	112725000	112605000	112725000	112674361.31934
12586	112602000	112482000	112482000	112722000	112602000	112722000	112671757.121439
12587	112599000	112479000	112479000	112719000	112599000	112719000	112669152.923538
12588	112596000	112476000	112476000	112716000	112596000	112716000	112666548.725637
12589	112593000	112473000	112473000	112713000	112593000	112713000	112663944.527736
12590	112590000	112470000	112470000	112710000	112590000	112710000	112661340.329835
12591	112587000	112467000	112467000	112707000	112587000	112707000	112658736.131934
12592	112584000	112464000	112464000	112704000	112584000	112704000	112656131.934033
12593	112581000	112461000	112461000	112701000	112581000	112701000	112653527.736132
12594	112578000	112458000	112458000	112698000	112578000	112698000	112650923.538231
12595	112575000	112455000	112455000	112695000	112575000	112695000	112648319.34033
12596	112572000	112452000	112452000	112692000	112572000	112692000	112645715.142429
12597	112569000	112449000	112449000	112689000	112569000	112689000	112643110.944528
12598	112566000	112446000	112446000	112686000	112566000	112686000	112640506.746627
12599	112563000	112443000	112443000	112683000	112563000	112683000	112637902.548726
12600	112560000	112440000	112440000	112680000	112560000	112680000	112635298.350825
12601	112557000	112437000	112437000	112677000	112557000	112677000	112632694.152924
12602	112554000	112434000	112434000	112674000	112554000	112674000	112630089.955022
12603	112551000	112431000	112431000	112671000	112551000	112671000	112627473.763118
12604	112548000	112428000	112428000	112668000	112548000	112668000	112624857.571214
12605	112545000	112425000	112425000	112665000	112545000	112665000	112622241.37931
12606	112542000	112422000	112422000	112662000	112542000	112662000	112619625.187406
12607	112539000	112419000	112419000	112659000	112539000	112659000	112617008.995502
12608	112536000	112416000	112416000	112656000	112536000	112656000	112614392.803598
12609	112533000	112413000	112413000	112653000	112533000	112653000	112611776.611694
12610	112530000	112410000	112410000	112650000	112530000	112650000	112609160.41979
12611	112527000	112407000	112407000	112647000	112527000	112647000	112606532.233883
12612	112524000	112404000	112404000	112644000	112524000	112644000	112603904.047976
12613	112521000	112401000	112401000	112641000	112521000	112641000	112601275.862069
12614	112518000	112398000	112398000	112638000	112518000	112638000	112598647.676162
12615	112515000	112395000	112395000	112635000	112515000	112635000	112596019.490255
12616	112512000	112392000	112392000	112632000	112512000	112632000	112593391.304348
12617	112509000	112389000	112389000	112629000	112509000	112629000	112590763.118441
12618	112506000	112386000	112386000	112626000	112506000	112626000	112588134.932534
12619	112503000	112383000	112383000	112623000	112503000	112623000	112585506.746627
12620	112500000	112380000	112380000	112620000	112500000	112620000	112582878.56072
12621	112497000	112377000	112377000	112617000	112497000	112617000	112580250.374813
12622	112494000	112374000	112374000	112614000	112494000	112614000	112577622.188906
12623	112491000	112371000	112371000	112611000	112491000	112611000	112574994.002998
12624	112488000	112368000	112368000	112608000	112488000	112608000	112572365.817091
12625	112485000	112365000	112365000	112605000	112485000	112605000	112569737.631184
12626	112482000	112362000	112362000	112602000	112482000	112602000	112567109.445277
12627	112479000	112359000	112359000	112599000	112479000	112599000	112564481.25937
12628	112476000	112356000	112356000	112596000	112476000	112596000	112561853.073463
12629	112473000	112353000	112353000	112593000	112473000	112593000	112559224.887556
12630	112470000	112350000	112350000	112590000	112470000	112590000	112556596.701649
12631	112467000	112347000	112347000	112587000	112467000	112587000	112553968.515742
12632	112464000	112344000	112344000	112584000	112464000	112584000	112551340.329835
12633	112461000	112341000	112341000	112581000	112461000	112581000	112548712.143928
12634	112458000	112338000	112338000	112578000	112458000	112578000	112546083.958021
12635	112455000	112335000	112335000	112575000	112455000	112575000	112543455.772114
12636	112452000	112332000	112332000	112572000	112452000	112572000	112540827.586207
12637	112449000	112329000	112329000	112569000	112449000	112569000	112538187.406297
12638	112446000	112326000	112326000	112566000	112446000	112566000	112535547.226387
12639	112443000	112323000	112323000	112563000	112443000	112563000	112532907.046477
12640	112440000	112320000	112320000	112560000	112440000	112560000	112530266.866567
12641	112437000	112317000	112317000	112557000	112437000	112557000	112527626.686657
12642	112434000	112314000	112314000	112554000	112434000	112554000	112524986.506747
12643	112431000	112311000	112311000	112551000	112431000	112551000	112522346.326837
12644	112452000	112308000	112308000	112668000	112428000	112548000	112519706.146927
12645	112449000	112305000	112305000	112665000	112425000	112545000	112517065.967017
12646	112446000	112302000	112302000	112662000	112422000	112542000	112514425.787106
12647	112443000	112299000	112299000	112659000	112419000	112539000	112511785.607196
12648	112440000	112296000	112296000	112656000	112416000	112536000	112509145.427286
12649	112437000	112293000	112293000	112653000	112413000	112533000	112506505.247376
12650	112434000	112290000	112290000	112650000	112410000	112530000	112503865.067466
12651	112431000	112287000	112287000	112647000	112407000	112527000	112501224.887556
12652	112428000	112284000	112284000	112644000	112404000	112524000	112498584.707646
12653	112425000	112281000	112281000	112641000	112401000	112521000	112495944.527736
12654	112422000	112278000	112278000	112638000	112398000	112518000	112493304.347826
12655	112419000	112275000	112275000	112635000	112395000	112515000	112490664.167916
12656	112416000	112272000	112272000	112632000	112392000	112512000	112488023.988006
12657	112413000	112269000	112269000	112629000	112389000	112509000	112485383.808096
12658	112410000	112266000	112266000	112626000	112386000	112506000	112482743.628186
12659	112407000	112263000	112263000	112623000	112383000	112503000	112480103.448276
12660	112404000	112260000	112260000	112620000	112380000	112500000	112477463.268366
12661	112401000	112257000	112257000	112617000	112377000	112497000	112474823.088456
12662	112398000	112254000	112254000	112614000	112374000	112494000	112472182.908546
12663	112395000	112251000	112251000	112611000	112371000	112491000	112469542.728636
12664	112392000	112248000	112248000	112608000	112368000	112488000	112466902.548726
12665	112389000	112245000	112245000	112605000	112365000	112485000	112464262.368816
12666	112386000	112242000	112242000	112602000	112362000	112482000	112461622.188906
12667	112383000	112239000	112239000	112599000	112359000	112479000	112458982.008995
12668	112380000	112236000	112236000	112596000	112356000	112476000	112456341.829085
12669	112377000	112233000	112233000	112593000	112353000	112473000	112453701.649175
12670	112374000	112230000	112230000	112590000	112350000	112470000	112451061.469265
12671	112371000	112227000	112227000	112587000	112347000	112467000	112448421.289355
12672	112368000	112224000	112224000	112584000	112344000	112464000	112445781.109445
12673	112365000	112221000	112221000	112581000	112341000	112461000	112443140.929535
12674	112362000	112218000	112218000	112578000	112338000	112458000	112440500.749625
12675	112359000	112215000	112215000	112575000	112335000	112455000	112437860.569715
12676	112356000	112212000	112212000	112572000	112332000	112452000	112435220.389805
12677	112353000	112209000	112209000	112569000	112329000	112449000	112432580.209895
12678	112350000	112206000	112206000	112566000	112326000	112446000	112429940.029985
12679	112347000	112203000	112203000	112563000	112323000	112443000	112427299.850075
12680	112344000	112200000	112200000	112560000	112320000	112440000	112424659.670165
12681	112341000	112197000	112197000	112557000	112317000	112437000	112422019.490255
12682	112338000	112194000	112194000	112554000	112314000	112434000	112419379.310345
12683	112335000	112191000	112191000	112551000	112311000	112431000	112416739.130435
12684	112332000	112188000	112188000	112548000	112308000	112428000	112414098.950525
12685	112353000	112185000	112185000	112665000	112305000	112425000	112411458.770615
12686	112374000	112302000	112182000	112662000	112302000	112422000	112408818.590705
12687	112371000	112299000	112179000	112659000	112299000	112419000	112406178.410795
12688	112368000	112296000	112176000	112656000	112296000	112416000	112403538.230885
